WBAN,Date,Time,StationType,SkyCondition,ConvertSky,SC1,SC2,SC3,Year,Month,Day,Hour,RealDate,TimeCheck
24229,20120112,1253,11,BKN250,6,BKN,0,0,2012,1,12,13,1/12/2012,1253
24229,20120112,1353,11,SCT250,4,SCT,0,0,2012,1,12,14,1/12/2012,1353
24229,20120112,1453,11,FEW150 SCT250,4,FEW,SCT,0,2012,1,12,15,1/12/2012,1453
24229,20120112,1553,11,SCT150 SCT250,4,SCT,SCT,0,2012,1,12,16,1/12/2012,1553
24229,20120112,1653,11,FEW150 SCT250,4,FEW,SCT,0,2012,1,12,17,1/12/2012,1653
24229,20120112,1753,11,FEW150 SCT250,4,FEW,SCT,0,2012,1,12,18,1/12/2012,1753
24229,20120112,1853,11,BKN150 BKN250,6,BKN,BKN,0,2012,1,12,19,1/12/2012,1853
24229,20120112,1953,11,BKN150,6,BKN,0,0,2012,1,12,20,1/12/2012,1953
24229,20120112,2053,11,OVC150,8,OVC,0,0,2012,1,12,21,1/12/2012,2053
24229,20120112,2153,11,SCT150,4,SCT,0,0,2012,1,12,22,1/12/2012,2153
24229,20120112,2253,11,SCT150,4,SCT,0,0,2012,1,12,23,1/12/2012,2253
24229,20120112,2353,11,SCT200,4,SCT,0,0,2012,1,12,24,1/12/2012,2353
24229,20120113,53,11,FEW200,2,FEW,0,0,2012,1,13,1,1/13/2012,53
24229,20120113,153,11,BKN150,6,BKN,0,0,2012,1,13,2,1/13/2012,153
24229,20120113,253,11,BKN150,6,BKN,0,0,2012,1,13,3,1/13/2012,253
24229,20120113,353,11,SCT150,4,SCT,0,0,2012,1,13,4,1/13/2012,353
24229,20120113,453,11,FEW150,2,FEW,0,0,2012,1,13,5,1/13/2012,453
24229,20120113,553,11,SCT150,4,SCT,0,0,2012,1,13,6,1/13/2012,553
24229,20120113,653,11,SCT150,4,SCT,0,0,2012,1,13,7,1/13/2012,653
24229,20120113,753,11,FEW150 SCT250,4,FEW,SCT,0,2012,1,13,8,1/13/2012,753
24229,20120113,853,11,FEW150 BKN250,6,FEW,BKN,0,2012,1,13,9,1/13/2012,853
24229,20120113,953,11,FEW150 BKN250,6,FEW,BKN,0,2012,1,13,10,1/13/2012,953
24229,20120113,1053,11,FEW150 BKN250,6,FEW,BKN,0,2012,1,13,11,1/13/2012,1053
24229,20120113,1153,11,BKN250,6,BKN,0,0,2012,1,13,12,1/13/2012,1153
24229,20120113,1253,11,BKN250,6,BKN,0,0,2012,1,13,13,1/13/2012,1253
24229,20120113,1353,11,BKN250,6,BKN,0,0,2012,1,13,14,1/13/2012,1353
24229,20120113,1453,11,FEW150 BKN250,6,FEW,BKN,0,2012,1,13,15,1/13/2012,1453
24229,20120113,1553,11,BKN140 BKN250,6,BKN,BKN,0,2012,1,13,16,1/13/2012,1553
24229,20120113,1653,11,BKN140 OVC250,8,BKN,OVC,0,2012,1,13,17,1/13/2012,1653
24229,20120113,1753,11,OVC130,8,OVC,0,0,2012,1,13,18,1/13/2012,1753
24229,20120113,1853,11,BKN130 BKN250,6,BKN,BKN,0,2012,1,13,19,1/13/2012,1853
24229,20120113,1953,11,BKN130 OVC250,8,BKN,OVC,0,2012,1,13,20,1/13/2012,1953
24229,20120113,2053,11,BKN130 BKN250,6,BKN,BKN,0,2012,1,13,21,1/13/2012,2053
24229,20120113,2153,11,BKN130 OVC250,8,BKN,OVC,0,2012,1,13,22,1/13/2012,2153
24229,20120113,2253,11,OVC150,8,OVC,0,0,2012,1,13,23,1/13/2012,2253
24229,20120113,2353,11,OVC150,8,OVC,0,0,2012,1,13,24,1/13/2012,2353
24229,20120114,53,11,OVC150,8,OVC,0,0,2012,1,14,1,1/14/2012,53
24229,20120114,153,11,BKN150,6,BKN,0,0,2012,1,14,2,1/14/2012,153
24229,20120114,253,11,BKN150,6,BKN,0,0,2012,1,14,3,1/14/2012,253
24229,20120114,353,11,OVC150,8,OVC,0,0,2012,1,14,4,1/14/2012,353
24229,20120114,453,11,OVC150,8,OVC,0,0,2012,1,14,5,1/14/2012,453
24229,20120114,553,11,OVC150,8,OVC,0,0,2012,1,14,6,1/14/2012,553
24229,20120114,653,11,OVC150,8,OVC,0,0,2012,1,14,7,1/14/2012,653
24229,20120114,753,11,OVC100,8,OVC,0,0,2012,1,14,8,1/14/2012,753
24229,20120114,853,11,BKN039 OVC047,8,BKN,OVC,0,2012,1,14,9,1/14/2012,853
24229,20120114,953,11,BKN033 OVC042,8,BKN,OVC,0,2012,1,14,10,1/14/2012,953
24229,20120114,1053,11,OVC016,8,OVC,0,0,2012,1,14,11,1/14/2012,1053
24229,20120114,1153,11,BKN014 BKN027 OVC050,8,BKN,BKN,OVC,2012,1,14,12,1/14/2012,1153
24229,20120114,1253,11,BKN014 BKN026 OVC039,8,BKN,BKN,OVC,2012,1,14,13,1/14/2012,1253
24229,20120114,1353,11,SCT014 BKN021 OVC026,8,SCT,BKN,OVC,2012,1,14,14,1/14/2012,1353
24229,20120114,1453,11,FEW018 SCT031 OVC060,8,FEW,SCT,OVC,2012,1,14,15,1/14/2012,1453
24229,20120114,1553,11,FEW018 BKN038 BKN055,6,FEW,BKN,BKN,2012,1,14,16,1/14/2012,1553
24229,20120114,1653,11,FEW020 SCT035 BKN047,6,FEW,SCT,BKN,2012,1,14,17,1/14/2012,1653
24229,20120114,1753,11,FEW030 SCT045,4,FEW,SCT,0,2012,1,14,18,1/14/2012,1753
24229,20120114,1853,11,FEW045 OVC095,8,FEW,OVC,0,2012,1,14,19,1/14/2012,1853
24229,20120114,1953,11,BKN060 BKN075 OVC090,8,BKN,BKN,OVC,2012,1,14,20,1/14/2012,1953
24229,20120114,2053,11,BKN050 BKN060 OVC090,8,BKN,BKN,OVC,2012,1,14,21,1/14/2012,2053
24229,20120114,2153,11,BKN040 BKN048 OVC055,8,BKN,BKN,OVC,2012,1,14,22,1/14/2012,2153
24229,20120114,2253,11,SCT017 SCT028 OVC055,8,SCT,SCT,OVC,2012,1,14,23,1/14/2012,2253
24229,20120114,2353,11,FEW028 BKN050 OVC090,8,FEW,BKN,OVC,2012,1,14,24,1/14/2012,2353
24229,20120115,53,11,FEW028 BKN080 OVC100,8,FEW,BKN,OVC,2012,1,15,1,1/15/2012,53
24229,20120115,153,11,FEW013 BKN080 OVC100,8,FEW,BKN,OVC,2012,1,15,2,1/15/2012,153
24229,20120115,253,11,FEW013 SCT080 BKN120,6,FEW,SCT,BKN,2012,1,15,3,1/15/2012,253
24229,20120115,353,11,FEW013 BKN046 OVC055,8,FEW,BKN,OVC,2012,1,15,4,1/15/2012,353
24229,20120115,453,11,FEW013 SCT025 OVC046,8,FEW,SCT,OVC,2012,1,15,5,1/15/2012,453
24229,20120115,553,11,FEW016 BKN036 BKN060,6,FEW,BKN,BKN,2012,1,15,6,1/15/2012,553
24229,20120115,653,11,BKN012 OVC055,8,BKN,OVC,0,2012,1,15,7,1/15/2012,653
24229,20120115,753,11,SCT012 BKN048 OVC070,8,SCT,BKN,OVC,2012,1,15,8,1/15/2012,753
24229,20120115,853,11,BKN012 BKN020 OVC060,8,BKN,BKN,OVC,2012,1,15,9,1/15/2012,853
24229,20120115,953,11,BKN014 OVC060,8,BKN,OVC,0,2012,1,15,10,1/15/2012,953
24229,20120115,1053,11,SCT014 BKN080 BKN250,6,SCT,BKN,BKN,2012,1,15,11,1/15/2012,1053
24229,20120115,1153,11,SCT008 BKN048 BKN080,6,SCT,BKN,BKN,2012,1,15,12,1/15/2012,1153
24229,20120115,1253,11,BKN023 BKN040 OVC055,8,BKN,BKN,OVC,2012,1,15,13,1/15/2012,1253
24229,20120115,1353,11,SCT012 SCT065 BKN110,6,SCT,SCT,BKN,2012,1,15,14,1/15/2012,1353
24229,20120115,1453,11,SCT060 BKN085 BKN110,6,SCT,BKN,BKN,2012,1,15,15,1/15/2012,1453
24229,20120115,1553,11,FEW010 SCT021 BKN035,6,FEW,SCT,BKN,2012,1,15,16,1/15/2012,1553
24229,20120115,1653,11,SCT015 BKN024 BKN095,6,SCT,BKN,BKN,2012,1,15,17,1/15/2012,1653
24229,20120115,1753,11,BKN019 BKN025 OVC045,8,BKN,BKN,OVC,2012,1,15,18,1/15/2012,1753
24229,20120115,1853,11,SCT015 BKN041 BKN050,6,SCT,BKN,BKN,2012,1,15,19,1/15/2012,1853
24229,20120115,1953,11,FEW017 SCT022 BKN036,6,FEW,SCT,BKN,2012,1,15,20,1/15/2012,1953
24229,20120115,2053,11,BKN030 BKN046,6,BKN,BKN,0,2012,1,15,21,1/15/2012,2053
24229,20120115,2153,11,BKN031,6,BKN,0,0,2012,1,15,22,1/15/2012,2153
24229,20120115,2253,11,SCT030,4,SCT,0,0,2012,1,15,23,1/15/2012,2253
24229,20120115,2353,11,FEW100,2,FEW,0,0,2012,1,15,24,1/15/2012,2353
24229,20120116,53,11,FEW010 SCT120,4,FEW,SCT,0,2012,1,16,1,1/16/2012,53
24229,20120116,153,11,FEW010 BKN050 BKN120,6,FEW,BKN,BKN,2012,1,16,2,1/16/2012,153
24229,20120116,253,11,FEW007 BKN034 OVC045,8,FEW,BKN,OVC,2012,1,16,3,1/16/2012,253
24229,20120116,353,11,FEW007 BKN050 OVC065,8,FEW,BKN,OVC,2012,1,16,4,1/16/2012,353
24229,20120116,453,11,FEW007 SCT021 OVC055,8,FEW,SCT,OVC,2012,1,16,5,1/16/2012,453
24229,20120116,553,11,FEW007 BKN013 OVC055,8,FEW,BKN,OVC,2012,1,16,6,1/16/2012,553
24229,20120116,653,11,FEW008 OVC011,8,FEW,OVC,0,2012,1,16,7,1/16/2012,653
24229,20120116,753,11,FEW008 BKN011 OVC065,8,FEW,BKN,OVC,2012,1,16,8,1/16/2012,753
24229,20120116,853,11,FEW008 BKN011 BKN065,6,FEW,BKN,BKN,2012,1,16,9,1/16/2012,853
24229,20120116,953,11,SCT008 BKN070 BKN120,6,SCT,BKN,BKN,2012,1,16,10,1/16/2012,953
24229,20120116,1053,11,FEW008 SCT070 BKN110,6,FEW,SCT,BKN,2012,1,16,11,1/16/2012,1053
24229,20120116,1153,11,FEW008 BKN065 OVC110,8,FEW,BKN,OVC,2012,1,16,12,1/16/2012,1153
24229,20120116,1253,11,FEW008 BKN055 OVC070,8,FEW,BKN,OVC,2012,1,16,13,1/16/2012,1253
24229,20120116,1353,11,BKN023 OVC055,8,BKN,OVC,0,2012,1,16,14,1/16/2012,1353
24229,20120116,1453,11,BKN009 BKN018 OVC023,8,BKN,BKN,OVC,2012,1,16,15,1/16/2012,1453
24229,20120116,1553,11,BKN009 BKN018 OVC032,8,BKN,BKN,OVC,2012,1,16,16,1/16/2012,1553
24229,20120116,1653,11,SCT009 BKN015 OVC032,8,SCT,BKN,OVC,2012,1,16,17,1/16/2012,1653
24229,20120116,1753,11,FEW009 SCT015 OVC044,8,FEW,SCT,OVC,2012,1,16,18,1/16/2012,1753
24229,20120116,1853,11,FEW009 BKN013 BKN027,6,FEW,BKN,BKN,2012,1,16,19,1/16/2012,1853
24229,20120116,1953,11,FEW009 BKN013 BKN045,6,FEW,BKN,BKN,2012,1,16,20,1/16/2012,1953
24229,20120116,2053,11,FEW009 BKN013 OVC033,8,FEW,BKN,OVC,2012,1,16,21,1/16/2012,2053
24229,20120116,2153,11,FEW009 BKN013 OVC045,8,FEW,BKN,OVC,2012,1,16,22,1/16/2012,2153
24229,20120116,2253,11,FEW009 BKN013 OVC045,8,FEW,BKN,OVC,2012,1,16,23,1/16/2012,2253
24229,20120116,2353,11,SCT013 OVC028,8,SCT,OVC,0,2012,1,16,24,1/16/2012,2353
24229,20120117,53,11,BKN013 BKN028 OVC043,8,BKN,BKN,OVC,2012,1,17,1,1/17/2012,53
24229,20120117,153,11,OVC013,8,OVC,0,0,2012,1,17,2,1/17/2012,153
24229,20120117,253,11,OVC013,8,OVC,0,0,2012,1,17,3,1/17/2012,253
24229,20120117,353,11,BKN013 OVC030,8,BKN,OVC,0,2012,1,17,4,1/17/2012,353
24229,20120117,453,11,BKN013 BKN026 OVC040,8,BKN,BKN,OVC,2012,1,17,5,1/17/2012,453
24229,20120117,553,11,BKN013 BKN030 OVC040,8,BKN,BKN,OVC,2012,1,17,6,1/17/2012,553
24229,20120117,653,11,BKN012 BKN040 OVC080,8,BKN,BKN,OVC,2012,1,17,7,1/17/2012,653
24229,20120117,753,11,SCT012 OVC041,8,SCT,OVC,0,2012,1,17,8,1/17/2012,753
24229,20120117,853,11,FEW008 BKN043 OVC100,8,FEW,BKN,OVC,2012,1,17,9,1/17/2012,853
24229,20120117,953,11,BKN025 BKN055 OVC110,8,BKN,BKN,OVC,2012,1,17,10,1/17/2012,953
24229,20120117,1053,11,SCT012 BKN028,6,SCT,BKN,0,2012,1,17,11,1/17/2012,1053
24229,20120117,1153,11,SCT012 BKN030 OVC110,8,SCT,BKN,OVC,2012,1,17,12,1/17/2012,1153
24229,20120117,1253,11,BKN012 BKN028 OVC040,8,BKN,BKN,OVC,2012,1,17,13,1/17/2012,1253
24229,20120117,1353,11,BKN012 BKN024 OVC030,8,BKN,BKN,OVC,2012,1,17,14,1/17/2012,1353
24229,20120117,1453,11,SCT012 BKN030 OVC060,8,SCT,BKN,OVC,2012,1,17,15,1/17/2012,1453
24229,20120117,1553,11,FEW010 BKN022 OVC060,8,FEW,BKN,OVC,2012,1,17,16,1/17/2012,1553
24229,20120117,1653,11,SCT010 OVC020,8,SCT,OVC,0,2012,1,17,17,1/17/2012,1653
24229,20120117,1753,11,BKN010 OVC020,8,BKN,OVC,0,2012,1,17,18,1/17/2012,1753
24229,20120117,1853,11,BKN010 OVC013,8,BKN,OVC,0,2012,1,17,19,1/17/2012,1853
24229,20120117,1953,11,SCT010 BKN013 OVC018,8,SCT,BKN,OVC,2012,1,17,20,1/17/2012,1953
24229,20120117,2053,11,BKN006 OVC013,8,BKN,OVC,0,2012,1,17,21,1/17/2012,2053
24229,20120117,2153,11,BKN006 OVC011,8,BKN,OVC,0,2012,1,17,22,1/17/2012,2153
24229,20120117,2253,11,VV005,8,VV0,0,0,2012,1,17,23,1/17/2012,2253
24229,20120117,2353,11,VV004,8,VV0,0,0,2012,1,17,24,1/17/2012,2353
24229,20120118,53,11,VV004,8,VV0,0,0,2012,1,18,1,1/18/2012,53
24229,20120118,153,11,SCT004 OVC007,8,SCT,OVC,0,2012,1,18,2,1/18/2012,153
24229,20120118,253,11,SCT004 BKN007 OVC012,8,SCT,BKN,OVC,2012,1,18,3,1/18/2012,253
24229,20120118,353,11,FEW007 OVC012,8,FEW,OVC,0,2012,1,18,4,1/18/2012,353
24229,20120118,453,11,SCT012 OVC021,8,SCT,OVC,0,2012,1,18,5,1/18/2012,453
24229,20120118,553,11,SCT007 OVC016,8,SCT,OVC,0,2012,1,18,6,1/18/2012,553
24229,20120118,653,11,SCT007 OVC014,8,SCT,OVC,0,2012,1,18,7,1/18/2012,653
24229,20120118,753,11,FEW007 OVC018,8,FEW,OVC,0,2012,1,18,8,1/18/2012,753
24229,20120118,853,11,OVC014,8,OVC,0,0,2012,1,18,9,1/18/2012,853
24229,20120118,953,11,OVC010,8,OVC,0,0,2012,1,18,10,1/18/2012,953
24229,20120118,1053,11,OVC010,8,OVC,0,0,2012,1,18,11,1/18/2012,1053
24229,20120118,1153,11,OVC010,8,OVC,0,0,2012,1,18,12,1/18/2012,1153
24229,20120118,1253,11,OVC012,8,OVC,0,0,2012,1,18,13,1/18/2012,1253
24229,20120118,1353,11,OVC012,8,OVC,0,0,2012,1,18,14,1/18/2012,1353
24229,20120118,1453,11,OVC013,8,OVC,0,0,2012,1,18,15,1/18/2012,1453
24229,20120118,1553,11,OVC014,8,OVC,0,0,2012,1,18,16,1/18/2012,1553
24229,20120118,1653,11,OVC014,8,OVC,0,0,2012,1,18,17,1/18/2012,1653
24229,20120118,1753,11,OVC015,8,OVC,0,0,2012,1,18,18,1/18/2012,1753
24229,20120118,1853,11,OVC013,8,OVC,0,0,2012,1,18,19,1/18/2012,1853
24229,20120118,1953,11,OVC013,8,OVC,0,0,2012,1,18,20,1/18/2012,1953
24229,20120118,2053,11,OVC013,8,OVC,0,0,2012,1,18,21,1/18/2012,2053
24229,20120118,2153,11,OVC013,8,OVC,0,0,2012,1,18,22,1/18/2012,2153
24229,20120118,2253,11,OVC013,8,OVC,0,0,2012,1,18,23,1/18/2012,2253
24229,20120118,2353,11,OVC013,8,OVC,0,0,2012,1,18,24,1/18/2012,2353
24229,20120119,53,11,OVC013,8,OVC,0,0,2012,1,19,1,1/19/2012,53
24229,20120119,153,11,OVC013,8,OVC,0,0,2012,1,19,2,1/19/2012,153
24229,20120119,253,11,OVC013,8,OVC,0,0,2012,1,19,3,1/19/2012,253
24229,20120119,353,11,FEW013 OVC055,8,FEW,OVC,0,2012,1,19,4,1/19/2012,353
24229,20120119,453,11,SCT009 OVC055,8,SCT,OVC,0,2012,1,19,5,1/19/2012,453
24229,20120119,553,11,FEW009 OVC046,8,FEW,OVC,0,2012,1,19,6,1/19/2012,553
24229,20120119,653,11,FEW009 OVC019,8,FEW,OVC,0,2012,1,19,7,1/19/2012,653
24229,20120119,753,11,OVC021,8,OVC,0,0,2012,1,19,8,1/19/2012,753
24229,20120119,853,11,OVC019,8,OVC,0,0,2012,1,19,9,1/19/2012,853
24229,20120119,953,11,SCT005 OVC015,8,SCT,OVC,0,2012,1,19,10,1/19/2012,953
24229,20120119,1053,11,BKN005 OVC012,8,BKN,OVC,0,2012,1,19,11,1/19/2012,1053
24229,20120119,1153,11,BKN005 OVC012,8,BKN,OVC,0,2012,1,19,12,1/19/2012,1153
24229,20120119,1253,11,BKN005 OVC010,8,BKN,OVC,0,2012,1,19,13,1/19/2012,1253
24229,20120119,1353,11,BKN003 OVC010,8,BKN,OVC,0,2012,1,19,14,1/19/2012,1353
24229,20120119,1453,11,SCT005 BKN010 OVC026,8,SCT,BKN,OVC,2012,1,19,15,1/19/2012,1453
24229,20120119,1553,11,BKN010 OVC033,8,BKN,OVC,0,2012,1,19,16,1/19/2012,1553
24229,20120119,1653,11,SCT027 BKN060 OVC070,8,SCT,BKN,OVC,2012,1,19,17,1/19/2012,1653
24229,20120119,1753,11,FEW008 BKN016 OVC035,8,FEW,BKN,OVC,2012,1,19,18,1/19/2012,1753
24229,20120119,1853,11,FEW008 OVC016,8,FEW,OVC,0,2012,1,19,19,1/19/2012,1853
24229,20120119,1953,11,FEW006 OVC014,8,FEW,OVC,0,2012,1,19,20,1/19/2012,1953
24229,20120119,2053,11,FEW004 BKN010 OVC014,8,FEW,BKN,OVC,2012,1,19,21,1/19/2012,2053
24229,20120119,2153,11,BKN004 BKN012 OVC016,8,BKN,BKN,OVC,2012,1,19,22,1/19/2012,2153
24229,20120119,2253,11,FEW004 BKN006 OVC012,8,FEW,BKN,OVC,2012,1,19,23,1/19/2012,2253
24229,20120119,2353,11,BKN006 OVC012,8,BKN,OVC,0,2012,1,19,24,1/19/2012,2353
24229,20120120,53,11,BKN004 BKN006 OVC015,8,BKN,BKN,OVC,2012,1,20,1,1/20/2012,53
24229,20120120,153,11,FEW006 BKN010 OVC012,8,FEW,BKN,OVC,2012,1,20,2,1/20/2012,153
24229,20120120,253,11,FEW006 SCT010 OVC012,8,FEW,SCT,OVC,2012,1,20,3,1/20/2012,253
24229,20120120,353,11,FEW010 BKN015 OVC024,8,FEW,BKN,OVC,2012,1,20,4,1/20/2012,353
24229,20120120,453,11,FEW010 BKN013 OVC015,8,FEW,BKN,OVC,2012,1,20,5,1/20/2012,453
24229,20120120,553,11,SCT018 BKN029 OVC046,8,SCT,BKN,OVC,2012,1,20,6,1/20/2012,553
24229,20120120,653,11,BKN021 OVC031,8,BKN,OVC,0,2012,1,20,7,1/20/2012,653
24229,20120120,753,11,FEW021 SCT029 BKN037,6,FEW,SCT,BKN,2012,1,20,8,1/20/2012,753
24229,20120120,853,11,FEW028 BKN034 OVC070,8,FEW,BKN,OVC,2012,1,20,9,1/20/2012,853
24229,20120120,953,11,SCT020 BKN035 OVC055,8,SCT,BKN,OVC,2012,1,20,10,1/20/2012,953
24229,20120120,1053,11,FEW020 SCT045 OVC065,8,FEW,SCT,OVC,2012,1,20,11,1/20/2012,1053
24229,20120120,1153,11,SCT015 BKN044 OVC060,8,SCT,BKN,OVC,2012,1,20,12,1/20/2012,1153
24229,20120120,1253,11,BKN046 OVC060,8,BKN,OVC,0,2012,1,20,13,1/20/2012,1253
24229,20120120,1353,11,BKN041 OVC050,8,BKN,OVC,0,2012,1,20,14,1/20/2012,1353
24229,20120120,1453,11,OVC041,8,OVC,0,0,2012,1,20,15,1/20/2012,1453
24229,20120120,1553,11,OVC039,8,OVC,0,0,2012,1,20,16,1/20/2012,1553
24229,20120120,1653,11,FEW017 OVC037,8,FEW,OVC,0,2012,1,20,17,1/20/2012,1653
24229,20120120,1753,11,BKN040 OVC048,8,BKN,OVC,0,2012,1,20,18,1/20/2012,1753
24229,20120120,1853,11,OVC040,8,OVC,0,0,2012,1,20,19,1/20/2012,1853
24229,20120120,1953,11,SCT025 BKN036 OVC047,8,SCT,BKN,OVC,2012,1,20,20,1/20/2012,1953
24229,20120120,2053,11,BKN013 OVC022,8,BKN,OVC,0,2012,1,20,21,1/20/2012,2053
24229,20120120,2153,11,SCT017 BKN038 OVC070,8,SCT,BKN,OVC,2012,1,20,22,1/20/2012,2153
24229,20120120,2253,11,FEW017 SCT026 OVC080,8,FEW,SCT,OVC,2012,1,20,23,1/20/2012,2253
24229,20120120,2353,11,SCT019 OVC024,8,SCT,OVC,0,2012,1,20,24,1/20/2012,2353
24229,20120121,53,11,SCT017 BKN022 OVC043,8,SCT,BKN,OVC,2012,1,21,1,1/21/2012,53
24229,20120121,153,11,FEW020 SCT060 OVC085,8,FEW,SCT,OVC,2012,1,21,2,1/21/2012,153
24229,20120121,253,11,FEW020 SCT037 OVC070,8,FEW,SCT,OVC,2012,1,21,3,1/21/2012,253
24229,20120121,353,11,FEW020 SCT028 OVC085,8,FEW,SCT,OVC,2012,1,21,4,1/21/2012,353
24229,20120121,453,11,FEW020 SCT055 OVC075,8,FEW,SCT,OVC,2012,1,21,5,1/21/2012,453
24229,20120121,553,11,FEW060 SCT080 OVC100,8,FEW,SCT,OVC,2012,1,21,6,1/21/2012,553
24229,20120121,653,11,FEW060 OVC075,8,FEW,OVC,0,2012,1,21,7,1/21/2012,653
24229,20120121,753,11,FEW038 OVC060,8,FEW,OVC,0,2012,1,21,8,1/21/2012,753
24229,20120121,853,11,SCT043 BKN085,6,SCT,BKN,0,2012,1,21,9,1/21/2012,853
24229,20120121,953,11,FEW028 OVC034,8,FEW,OVC,0,2012,1,21,10,1/21/2012,953
24229,20120121,1053,11,FEW026 BKN048 OVC060,8,FEW,BKN,OVC,2012,1,21,11,1/21/2012,1053
24229,20120121,1153,11,SCT024 BKN035 OVC044,8,SCT,BKN,OVC,2012,1,21,12,1/21/2012,1153
24229,20120121,1253,11,SCT028 BKN042 OVC110,8,SCT,BKN,OVC,2012,1,21,13,1/21/2012,1253
24229,20120121,1353,11,FEW080 SCT110,4,FEW,SCT,0,2012,1,21,14,1/21/2012,1353
24229,20120121,1453,11,FEW034 SCT047 BKN080,6,FEW,SCT,BKN,2012,1,21,15,1/21/2012,1453
24229,20120121,1553,11,FEW033 BKN041 BKN085,6,FEW,BKN,BKN,2012,1,21,16,1/21/2012,1553
24229,20120121,1653,11,FEW035 SCT050 SCT085,4,FEW,SCT,SCT,2012,1,21,17,1/21/2012,1653
24229,20120121,1753,11,BKN046 BKN055 BKN070,6,BKN,BKN,BKN,2012,1,21,18,1/21/2012,1753
24229,20120121,1853,11,SCT050,4,SCT,0,0,2012,1,21,19,1/21/2012,1853
24229,20120121,1953,11,FEW050 BKN110,6,FEW,BKN,0,2012,1,21,20,1/21/2012,1953
24229,20120121,2053,11,FEW050 BKN065,6,FEW,BKN,0,2012,1,21,21,1/21/2012,2053
24229,20120121,2153,11,SCT060 OVC080,8,SCT,OVC,0,2012,1,21,22,1/21/2012,2153
24229,20120121,2253,11,FEW030 SCT046 OVC060,8,FEW,SCT,OVC,2012,1,21,23,1/21/2012,2253
24229,20120121,2353,11,FEW020 BKN055 OVC070,8,FEW,BKN,OVC,2012,1,21,24,1/21/2012,2353
24229,20120122,53,11,FEW020 SCT044 BKN060,6,FEW,SCT,BKN,2012,1,22,1,1/22/2012,53
24229,20120122,153,11,FEW065 BKN130,6,FEW,BKN,0,2012,1,22,2,1/22/2012,153
24229,20120122,253,11,FEW055 OVC100,8,FEW,OVC,0,2012,1,22,3,1/22/2012,253
24229,20120122,353,11,FEW060 SCT100 OVC120,8,FEW,SCT,OVC,2012,1,22,4,1/22/2012,353
24229,20120122,453,11,FEW060 OVC100,8,FEW,OVC,0,2012,1,22,5,1/22/2012,453
24229,20120122,553,11,FEW060 BKN100 OVC130,8,FEW,BKN,OVC,2012,1,22,6,1/22/2012,553
24229,20120122,653,11,BKN040 OVC090,8,BKN,OVC,0,2012,1,22,7,1/22/2012,653
24229,20120122,753,11,OVC040,8,OVC,0,0,2012,1,22,8,1/22/2012,753
24229,20120122,853,11,FEW020 OVC043,8,FEW,OVC,0,2012,1,22,9,1/22/2012,853
24229,20120122,953,11,SCT020 OVC033,8,SCT,OVC,0,2012,1,22,10,1/22/2012,953
24229,20120122,1053,11,FEW018 BKN029 OVC037,8,FEW,BKN,OVC,2012,1,22,11,1/22/2012,1053
24229,20120122,1153,11,FEW016 BKN029 OVC037,8,FEW,BKN,OVC,2012,1,22,12,1/22/2012,1153
24229,20120122,1253,11,BKN039 OVC050,8,BKN,OVC,0,2012,1,22,13,1/22/2012,1253
24229,20120122,1353,11,OVC036,8,OVC,0,0,2012,1,22,14,1/22/2012,1353
24229,20120122,1453,11,BKN026 OVC036,8,BKN,OVC,0,2012,1,22,15,1/22/2012,1453
24229,20120122,1553,11,SCT023 BKN047 OVC055,8,SCT,BKN,OVC,2012,1,22,16,1/22/2012,1553
24229,20120122,1653,11,FEW023 BKN060 BKN250,6,FEW,BKN,BKN,2012,1,22,17,1/22/2012,1653
24229,20120122,1753,11,FEW023 BKN070 BKN100,6,FEW,BKN,BKN,2012,1,22,18,1/22/2012,1753
24229,20120122,1853,11,FEW049 SCT065 BKN250,6,FEW,SCT,BKN,2012,1,22,19,1/22/2012,1853
24229,20120122,1953,11,FEW009 BKN040 OVC070,8,FEW,BKN,OVC,2012,1,22,20,1/22/2012,1953
24229,20120122,2053,11,FEW009 SCT070,4,FEW,SCT,0,2012,1,22,21,1/22/2012,2053
24229,20120122,2153,11,FEW009,2,FEW,0,0,2012,1,22,22,1/22/2012,2153
24229,20120122,2253,11,FEW009 SCT029,4,FEW,SCT,0,2012,1,22,23,1/22/2012,2253
24229,20120122,2353,11,FEW002 SCT015 OVC030,8,FEW,SCT,OVC,2012,1,22,24,1/22/2012,2353
24229,20120123,53,11,FEW002 SCT004 OVC016,8,FEW,SCT,OVC,2012,1,23,1,1/23/2012,53
24229,20120123,153,11,VV001,8,VV0,0,0,2012,1,23,2,1/23/2012,153
24229,20120123,253,11,OVC002,8,OVC,0,0,2012,1,23,3,1/23/2012,253
24229,20120123,353,11,VV002,8,VV0,0,0,2012,1,23,4,1/23/2012,353
24229,20120123,453,11,VV002,8,VV0,0,0,2012,1,23,5,1/23/2012,453
24229,20120123,553,11,VV002,8,VV0,0,0,2012,1,23,6,1/23/2012,553
24229,20120123,653,11,BKN002 OVC008,8,BKN,OVC,0,2012,1,23,7,1/23/2012,653
24229,20120123,753,11,BKN004 OVC008,8,BKN,OVC,0,2012,1,23,8,1/23/2012,753
24229,20120123,853,11,OVC004,8,OVC,0,0,2012,1,23,9,1/23/2012,853
24229,20120123,953,11,OVC004,8,OVC,0,0,2012,1,23,10,1/23/2012,953
